model,dataset,dataset_label,code_id,imagenet_code_total,ood_code_total,l1_spatial_distance,imagenet_effective_support,ood_effective_support,effective_support_ratio,imagenet_zero_fraction,ood_zero_fraction,imagenet_max_position_mass,ood_max_position_mass,zero_fraction_delta,max_position_mass_delta
LlamaGen,imagenet_sketch,ImageNet-Sketch,6,796,363,0.9451043094259175,212.85397351924075,131.9354538794276,0.6198402204951152,0.0390625,0.359375,0.01256281407035176,0.024793388429752067,0.3203125,0.012230574359400307
LlamaGen,imagenet_sketch,ImageNet-Sketch,8,1005,475,0.8574810159727677,220.42265619593766,156.32495210111853,0.7092054637167536,0.02734375,0.25,0.009950248756218905,0.018947368421052633,0.22265625,0.008997119664833728
LlamaGen,imagenet_sketch,ImageNet-Sketch,10,871,781,0.7646236462717438,212.6015837308408,185.30741067910563,0.8716182044707141,0.0546875,0.1171875,0.011481056257175661,0.020486555697823303,0.0625,0.009005499440647642
LlamaGen,imagenet_sketch,ImageNet-Sketch,11,952,467,0.9485136667086536,216.3736066561287,150.4497553108262,0.6953239705891123,0.0390625,0.30078125,0.011554621848739496,0.019271948608137045,0.26171875,0.007717326759397548
LlamaGen,imagenet_sketch,ImageNet-Sketch,12,716,438,0.8280783653478228,204.91924195793177,166.48234575466998,0.8124290533382289,0.05859375,0.2265625,0.013966480446927373,0.01598173515981735,0.16796875,0.0020152547128899773
LlamaGen,imagenet_sketch,ImageNet-Sketch,14,837,396,0.8834039317910285,213.40317373244326,154.333042699288,0.7231993789032626,0.02734375,0.28515625,0.010752688172043012,0.015151515151515152,0.2578125,0.00439882697947214
LlamaGen,imagenet_sketch,ImageNet-Sketch,15,721,2678,0.69529499626587,206.91322559777709,194.72368007508962,0.9410886109987818,0.07421875,0.0,0.011095700416088766,0.037714712471994025,-0.07421875,0.026619012055905257
LlamaGen,imagenet_sketch,ImageNet-Sketch,18,793,1728,0.5434764840502546,211.64104593996015,217.01902368411564,1.0254108446699,0.0390625,0.0234375,0.012610340479192938,0.009837962962962963,-0.015625,-0.002772377516229975
LlamaGen,imagenet_sketch,ImageNet-Sketch,19,696,676,0.7419064136570768,202.87088972609112,177.12380655620527,0.8730863594838637,0.08984375,0.1640625,0.011494252873563218,0.016272189349112426,0.07421875,0.004777936475549208
LlamaGen,imagenet_sketch,ImageNet-Sketch,20,735,438,0.8533780635541888,212.08146841353047,148.9476370521108,0.7023133051949775,0.05859375,0.28125,0.012244897959183673,0.02054794520547945,0.22265625,0.008303047246295778
LlamaGen,imagenet_sketch,ImageNet-Sketch,21,658,346,0.9784950014934025,205.38141446421946,129.31876689250606,0.6296517493068261,0.07421875,0.3203125,0.0121580547112462,0.06069364161849711,0.24609375,0.048535586907250905
LlamaGen,imagenet_sketch,ImageNet-Sketch,23,739,1317,0.6764091514832065,212.03486063662433,187.4305492716241,0.8839610086231717,0.0625,0.046875,0.010825439783491205,0.039483675018982534,-0.015625,0.02865823523549133
LlamaGen,imagenet_sketch,ImageNet-Sketch,24,724,281,1.0163091563280313,214.50745613105366,120.87852506219046,0.563516659245353,0.046875,0.43359375,0.011049723756906077,0.03914590747330961,0.38671875,0.02809618371640353
LlamaGen,imagenet_sketch,ImageNet-Sketch,25,797,1857,0.6742300319791033,215.96391333454866,195.35175775020707,0.9045574083832636,0.04296875,0.01171875,0.011292346298619825,0.031771674744211095,-0.03125,0.02047932844559127
LlamaGen,imagenet_sketch,ImageNet-Sketch,27,877,549,0.9207743736408895,210.23363203795225,168.97821631964797,0.8037639586093596,0.03125,0.1875,0.012542759407069556,0.023679417122040074,0.15625,0.011136657714970518
LlamaGen,imagenet_sketch,ImageNet-Sketch,30,719,451,0.837989447033173,207.6810094438815,152.58152542001977,0.7346917555369914,0.0703125,0.2890625,0.011126564673157162,0.019955654101995565,0.21875,0.008829089428838402
LlamaGen,imagenet_sketch,ImageNet-Sketch,33,664,312,0.9114148903305529,204.8084273361701,139.84404657187704,0.682804161873372,0.0859375,0.3515625,0.012048192771084338,0.02564102564102564,0.265625,0.013592832869941302
LlamaGen,imagenet_sketch,ImageNet-Sketch,34,729,426,0.8812380455572943,217.47398781674087,148.42609178407562,0.6825004372897694,0.02734375,0.32421875,0.012345679012345678,0.018779342723004695,0.296875,0.006433663710659017
LlamaGen,imagenet_sketch,ImageNet-Sketch,35,771,428,1.2764706595391346,210.894931557725,24.75669314781617,0.11738875356063218,0.0546875,0.50390625,0.011673151750972763,0.4439252336448598,0.44921875,0.43225208189388703
LlamaGen,imagenet_sketch,ImageNet-Sketch,36,737,538,0.8499745274976924,208.1386733853461,160.4781955248216,0.7710157507716678,0.06640625,0.21875,0.010854816824966078,0.024163568773234202,0.15234375,0.013308751948268124
LlamaGen,imagenet_sketch,ImageNet-Sketch,38,795,270,0.9432564640111809,206.0120557699335,142.1662751972303,0.6900871634230777,0.0703125,0.37109375,0.011320754716981131,0.022222222222222223,0.30078125,0.010901467505241092
LlamaGen,imagenet_sketch,ImageNet-Sketch,40,738,936,0.6856889722743382,198.85078942120094,201.3373599226978,1.0125047052050162,0.0703125,0.0859375,0.013550135501355014,0.011752136752136752,0.015625,-0.0017979987492182624
LlamaGen,imagenet_sketch,ImageNet-Sketch,42,755,457,0.7948468995898967,211.63124007416772,156.5267309689947,0.7396201568073729,0.05859375,0.26171875,0.011920529801324504,0.02188183807439825,0.203125,0.009961308273073744
LlamaGen,imagenet_sketch,ImageNet-Sketch,43,766,1369,0.6795244189217797,209.23226981043794,204.15750778462618,0.9757457966191857,0.06640625,0.03515625,0.01174934725848564,0.029218407596785977,-0.03125,0.017469060338300337
LlamaGen,imagenet_sketch,ImageNet-Sketch,44,776,921,0.7304056549917727,209.88558249045906,190.36493139661317,0.9069938446356445,0.06640625,0.08203125,0.014175257731958763,0.033659066232356136,0.015625,0.019483808500397375
LlamaGen,imagenet_sketch,ImageNet-Sketch,45,836,779,0.7280312755280663,214.47615059920693,183.95391987103983,0.8576893951010702,0.0390625,0.13671875,0.013157894736842105,0.03209242618741977,0.09765625,0.018934531450577663
LlamaGen,imagenet_sketch,ImageNet-Sketch,46,959,508,0.8760068312628805,221.08245580102113,146.26590786500608,0.661589845901877,0.015625,0.21875,0.010427528675703858,0.07677165354330709,0.203125,0.06634412486760323
LlamaGen,imagenet_sketch,ImageNet-Sketch,47,828,789,0.7361271835565107,213.91267028043444,190.1147976647275,0.8887495883974124,0.03515625,0.10546875,0.012077294685990338,0.01394169835234474,0.0703125,0.0018644036663544028
LlamaGen,imagenet_sketch,ImageNet-Sketch,48,847,1005,0.7128536773041523,208.623611613223,209.53896515239114,1.0043875836109344,0.06640625,0.03125,0.010625737898465172,0.014925373134328358,-0.03515625,0.004299635235863186
LlamaGen,imagenet_sketch,ImageNet-Sketch,49,802,406,0.8695994005134946,211.54520428437755,148.85939016340123,0.7036765057708018,0.046875,0.2890625,0.012468827930174564,0.03201970443349754,0.2421875,0.019550876503322975
LlamaGen,imagenet_sketch,ImageNet-Sketch,52,573,326,0.9650210387691518,201.3474981431699,132.1755320218718,0.6564548019756731,0.09375,0.37890625,0.013961605584642234,0.02147239263803681,0.28515625,0.007510787053394577
LlamaGen,imagenet_sketch,ImageNet-Sketch,53,919,1123,0.6276228468552969,216.8534063606982,207.89553055531408,0.958691560553657,0.03515625,0.0390625,0.011969532100108813,0.029385574354407838,0.00390625,0.017416042254299026
LlamaGen,imagenet_sketch,ImageNet-Sketch,55,846,2282,0.5369061604540002,208.96432892974195,229.9200212880615,1.1002835865128218,0.05078125,0.0,0.015366430260047281,0.021034180543382998,-0.05078125,0.005667750283335717
LlamaGen,imagenet_sketch,ImageNet-Sketch,60,768,341,0.9195152126099706,209.66051925275843,147.78859104425385,0.7048947106063672,0.05859375,0.33203125,0.01171875,0.020527859237536656,0.2734375,0.008809109237536656
LlamaGen,imagenet_sketch,ImageNet-Sketch,61,626,1325,0.6272614383024896,199.12528940550231,201.80775316604837,1.013471235966836,0.109375,0.05078125,0.011182108626198083,0.02188679245283019,-0.05859375,0.010704683826632106
LlamaGen,imagenet_sketch,ImageNet-Sketch,62,584,3372,0.7475828336502056,185.97444543079416,191.61039641169944,1.0303049753306164,0.15234375,0.00390625,0.0136986301369863,0.02224199288256228,-0.1484375,0.008543362745575978
LlamaGen,imagenet_sketch,ImageNet-Sketch,63,673,1233,0.6086581369929707,202.2406018924647,212.77089143205336,1.0520681279676365,0.078125,0.04296875,0.01337295690936107,0.0113544201135442,-0.03515625,-0.0020185367958168686
LlamaGen,imagenet_sketch,ImageNet-Sketch,64,660,342,0.8862307283359914,200.71460370054038,145.4152201863659,0.7244874937118211,0.09375,0.33984375,0.012121212121212121,0.023391812865497075,0.24609375,0.011270600744284954
LlamaGen,imagenet_sketch,ImageNet-Sketch,67,718,857,0.7168037755596219,206.501867713855,191.1989973522755,0.9258947605123633,0.06640625,0.1015625,0.012534818941504178,0.021003500583430573,0.03515625,0.008468681641926394
LlamaGen,imagenet_sketch,ImageNet-Sketch,68,604,600,0.7919646799116997,195.9862496302317,167.9298116825465,0.856844865389182,0.109375,0.1953125,0.013245033112582781,0.021666666666666667,0.0859375,0.008421633554083886
LlamaGen,imagenet_sketch,ImageNet-Sketch,69,717,461,0.8753210684431698,205.6517018534968,171.23824787262916,0.8326614675652756,0.07421875,0.21484375,0.01394700139470014,0.01735357917570499,0.140625,0.0034065777810048502
LlamaGen,imagenet_sketch,ImageNet-Sketch,71,795,334,0.9173953978834785,210.44442535407873,147.15480590120757,0.6992573248429623,0.0546875,0.328125,0.012578616352201259,0.017964071856287425,0.2734375,0.005385455504086166
LlamaGen,imagenet_sketch,ImageNet-Sketch,72,776,927,0.7720615220364995,212.92544222393178,175.5480780284204,0.8244579708036865,0.05078125,0.09375,0.010309278350515464,0.05501618122977346,0.04296875,0.044706902879258
LlamaGen,imagenet_sketch,ImageNet-Sketch,73,773,562,0.70034482282368,211.7178423954843,179.92729651877724,0.8498447484774428,0.06640625,0.1640625,0.01034928848641656,0.01601423487544484,0.09765625,0.005664946389028281
LlamaGen,imagenet_sketch,ImageNet-Sketch,77,706,692,0.7332116130933861,209.7814212384445,178.0328248983506,0.8486586841071718,0.0703125,0.1484375,0.014164305949008499,0.015895953757225433,0.078125,0.0017316478082169337
LlamaGen,imagenet_sketch,ImageNet-Sketch,78,668,543,0.7865484500612036,205.66090907497033,186.83105972249612,0.9084422536243381,0.07421875,0.14453125,0.01347305389221557,0.01289134438305709,0.0703125,-0.000581709509158479
LlamaGen,imagenet_sketch,ImageNet-Sketch,79,797,730,0.7916673828225709,208.7599532327096,184.67294574322997,0.8846186391763114,0.0703125,0.12890625,0.01631116687578419,0.02054794520547945,0.05859375,0.004236778329695261
LlamaGen,imagenet_sketch,ImageNet-Sketch,80,723,341,0.9720251639673405,207.50383258411821,144.26415669418412,0.6952361067148102,0.05859375,0.34375,0.012448132780082987,0.020527859237536656,0.28515625,0.00807972645745367
LlamaGen,imagenet_sketch,ImageNet-Sketch,84,840,1645,0.5602836879432624,201.79867016320225,189.977149726983,0.9414192351879289,0.0546875,0.01171875,0.02142857142857143,0.04012158054711246,-0.04296875,0.018693009118541035
LlamaGen,imagenet_sketch,ImageNet-Sketch,85,698,1215,0.6576650512339783,204.39745036719913,208.20131246563014,1.0186101249873587,0.07421875,0.04296875,0.014326647564469915,0.01316872427983539,-0.03125,-0.0011579232846345242
LlamaGen,imagenet_sketch,ImageNet-Sketch,86,728,1484,0.7405142027783537,212.98601731866572,198.287326268842,0.9309875303793685,0.0546875,0.03515625,0.012362637362637362,0.02425876010781671,-0.01953125,0.011896122745179349
LlamaGen,imagenet_sketch,ImageNet-Sketch,87,719,524,0.8624839418615762,206.50362233496614,162.27429990825036,0.785818176327328,0.0703125,0.23828125,0.012517385257301807,0.01717557251908397,0.16796875,0.004658187261782163
LlamaGen,imagenet_sketch,ImageNet-Sketch,88,859,563,0.786655555946131,216.36199826249376,175.04771317562003,0.809050177856323,0.04296875,0.19921875,0.011641443538998836,0.017761989342806393,0.15625,0.006120545803807557
LlamaGen,imagenet_sketch,ImageNet-Sketch,90,692,1392,0.6844810976014882,209.32089549350925,205.66068860646047,0.9825138962910548,0.07421875,0.046875,0.01300578034682081,0.014367816091954023,-0.02734375,0.001362035745133213
LlamaGen,imagenet_sketch,ImageNet-Sketch,93,822,1240,0.6254885801742407,216.2166669667101,213.88366198332042,0.9892098744462244,0.0390625,0.01953125,0.012165450121654502,0.018548387096774192,-0.01953125,0.00638293697511969
LlamaGen,imagenet_sketch,ImageNet-Sketch,94,704,330,0.9079545454545455,203.28192844667322,141.07092587421315,0.6939668811299189,0.0625,0.34765625,0.01278409090909091,0.01818181818181818,0.28515625,0.005397727272727271
LlamaGen,imagenet_sketch,ImageNet-Sketch,95,927,1071,0.6547188454669893,221.3544694325717,198.9787609795773,0.8989145847818065,0.015625,0.0390625,0.010787486515641856,0.028011204481792718,0.0234375,0.01722371796615086
LlamaGen,imagenet_sketch,ImageNet-Sketch,96,940,268,1.1046999047316608,217.76265435687316,114.53955564669133,0.5259834657368841,0.0390625,0.44921875,0.011702127659574468,0.029850746268656716,0.41015625,0.018148618609082248
LlamaGen,imagenet_sketch,ImageNet-Sketch,98,875,404,0.9045091937765204,212.92211043146347,148.5628483723787,0.6977333075993484,0.04296875,0.3203125,0.011428571428571429,0.01485148514851485,0.27734375,0.0034229137199434222
LlamaGen,imagenet_sketch,ImageNet-Sketch,100,765,915,0.6232508303867995,199.28534802068313,196.00954379585232,0.9835622424961677,0.09375,0.08203125,0.01568627450980392,0.020765027322404372,-0.01171875,0.005078752812600451
LlamaGen,imagenet_sketch,ImageNet-Sketch,102,720,581,0.7998900363358195,207.38078910129542,159.64015995123566,0.7697924221575762,0.05859375,0.23046875,0.0125,0.020654044750430294,0.171875,0.008154044750430293
LlamaGen,imagenet_sketch,ImageNet-Sketch,103,870,1479,0.6477349560513861,208.4085134317849,216.5878903957216,1.0392468466342855,0.06640625,0.00390625,0.011494252873563218,0.029749830966869506,-0.0625,0.018255578093306288
LlamaGen,imagenet_sketch,ImageNet-Sketch,104,939,377,0.876133818074988,216.03023314106105,154.03061753294534,0.7130049127538928,0.02734375,0.30078125,0.012779552715654952,0.023872679045092837,0.2734375,0.011093126329437885
LlamaGen,imagenet_sketch,ImageNet-Sketch,105,666,411,0.7716402533920781,203.77813667753477,161.86639722481343,0.7943266135608853,0.0859375,0.265625,0.012012012012012012,0.014598540145985401,0.1796875,0.002586528133973389
LlamaGen,imagenet_sketch,ImageNet-Sketch,107,1087,589,0.6901910680788388,218.9538072816707,185.28306138643381,0.8462198656727558,0.0078125,0.15234375,0.012879484820607176,0.015280135823429542,0.14453125,0.0024006510028223658
LlamaGen,imagenet_sketch,ImageNet-Sketch,109,960,792,0.6784722222222223,216.75495850093185,186.46688878292514,0.8602658507677161,0.03515625,0.109375,0.014583333333333334,0.017676767676767676,0.07421875,0.0030934343434343425
LlamaGen,imagenet_sketch,ImageNet-Sketch,110,1082,1647,0.5990884675773012,217.22543215053022,206.05391577291857,0.948571784311746,0.01171875,0.0078125,0.019408502772643253,0.021250758955676987,-0.00390625,0.0018422561830337345
LlamaGen,imagenet_sketch,ImageNet-Sketch,111,745,1115,0.7298161134017517,212.50934231937165,186.49533635238936,0.8775865301588158,0.05859375,0.06640625,0.01476510067114094,0.04484304932735426,0.0078125,0.03007794865621332
LlamaGen,imagenet_sketch,ImageNet-Sketch,112,842,305,0.9546902379190841,207.90757775082534,141.45200484212532,0.6803600252206959,0.05859375,0.359375,0.010688836104513063,0.02622950819672131,0.30078125,0.015540672092208248
LlamaGen,imagenet_sketch,ImageNet-Sketch,114,924,12956,0.5970176782155788,123.4411520324089,143.8616909511972,1.1654273196788296,0.26171875,0.0,0.031385281385281384,0.05796542142636616,-0.26171875,0.026580140041084777
LlamaGen,imagenet_sketch,ImageNet-Sketch,119,959,626,0.6931308238413949,219.61679447718993,187.17184463696668,0.85226562514283,0.0390625,0.13671875,0.010427528675703858,0.01597444089456869,0.09765625,0.005546912218864832
LlamaGen,imagenet_sketch,ImageNet-Sketch,120,812,764,0.6676295360173315,217.26904392043005,194.20299634613795,0.893836475007735,0.03125,0.07421875,0.013546798029556651,0.017015706806282723,0.04296875,0.003468908776726072
LlamaGen,imagenet_sketch,ImageNet-Sketch,122,760,767,0.6881596102381116,211.3442629743314,182.43741938960605,0.8632239021873227,0.07421875,0.16015625,0.011842105263157895,0.01955671447196871,0.0859375,0.007714609208810815
LlamaGen,imagenet_sketch,ImageNet-Sketch,123,711,1440,1.0118670886075949,205.77934951700914,62.83903289465355,0.3053709375704847,0.078125,0.09375,0.014064697609001406,0.3229166666666667,0.015625,0.30885196905766527
LlamaGen,imagenet_sketch,ImageNet-Sketch,124,782,1768,0.858744835726933,211.39782371236754,100.64805347291073,0.4761073302715484,0.05859375,0.02734375,0.015345268542199489,0.2313348416289593,-0.03125,0.2159895730867598
LlamaGen,imagenet_sketch,ImageNet-Sketch,126,847,782,0.7076940729579652,213.37910009745116,191.8602484783891,0.8991520181253257,0.01953125,0.1015625,0.011806375442739079,0.015345268542199489,0.08203125,0.00353889309946041
LlamaGen,imagenet_sketch,ImageNet-Sketch,127,1041,1997,0.5902388645408074,210.7018861323395,205.71193066737786,0.9763174618103442,0.01953125,0.01953125,0.020172910662824207,0.02954431647471207,0.0,0.009371405811887862
LlamaGen,imagenet_sketch,ImageNet-Sketch,128,610,852,0.694358500731163,202.82163547400668,188.96316486249665,0.9316716356264364,0.0859375,0.12109375,0.011475409836065573,0.015258215962441314,0.03515625,0.003782806126375741
LlamaGen,imagenet_sketch,ImageNet-Sketch,132,783,1026,0.732674598373328,215.70891917910345,186.67055933635334,0.8653817377915676,0.05078125,0.08984375,0.011494252873563218,0.014619883040935672,0.0390625,0.0031256301673724535
LlamaGen,imagenet_sketch,ImageNet-Sketch,133,989,268,0.9229811508685087,222.64263118555488,139.4422359888948,0.6263051925247901,0.03125,0.37890625,0.010111223458038422,0.014925373134328358,0.34765625,0.004814149676289936
LlamaGen,imagenet_sketch,ImageNet-Sketch,134,828,837,0.6607448963690198,218.95748859004826,198.6836184316324,0.9074072766865974,0.04296875,0.07421875,0.012077294685990338,0.017921146953405017,0.03125,0.005843852267414679
LlamaGen,imagenet_sketch,ImageNet-Sketch,135,772,470,0.8775989416822841,213.91098434903802,147.809820018439,0.6909875173930203,0.05078125,0.2578125,0.010362694300518135,0.05319148936170213,0.20703125,0.04282879506118399
LlamaGen,imagenet_sketch,ImageNet-Sketch,136,863,6809,0.5596658502047338,212.3819398387964,210.4869176146482,0.9910772911030639,0.04296875,0.0,0.012746234067207415,0.026141871053018063,-0.04296875,0.013395636985810647
LlamaGen,imagenet_sketch,ImageNet-Sketch,137,885,757,0.7231608564882192,220.80205123290597,182.17863213653644,0.8250767197102311,0.03125,0.1171875,0.011299435028248588,0.02509907529722589,0.0859375,0.013799640268977304
LlamaGen,imagenet_sketch,ImageNet-Sketch,141,811,275,0.9929649142472818,214.89282270622357,126.52557700398917,0.5887845643730978,0.046875,0.4140625,0.009864364981504316,0.02181818181818182,0.3671875,0.011953816836677504
LlamaGen,imagenet_sketch,ImageNet-Sketch,143,731,1029,0.6388415831448859,210.41015145124513,214.0004031784187,1.0170631107977006,0.05859375,0.04296875,0.01094391244870041,0.011661807580174927,-0.015625,0.0007178951314745167
LlamaGen,imagenet_sketch,ImageNet-Sketch,144,788,308,1.0915683301470103,210.34203779544177,117.71305554610005,0.5596268666968812,0.06640625,0.44140625,0.013959390862944163,0.02922077922077922,0.375,0.015261388357835057
LlamaGen,imagenet_sketch,ImageNet-Sketch,145,709,583,0.8129150568408626,208.09449169532863,162.5992231145663,0.7813720670349507,0.07421875,0.18359375,0.011283497884344146,0.058319039451114926,0.109375,0.04703554156677078
LlamaGen,imagenet_sketch,ImageNet-Sketch,146,596,331,1.0280419311016038,200.42944508888286,108.38434015068378,0.5407605659069676,0.1171875,0.39453125,0.01174496644295302,0.07250755287009064,0.27734375,0.060762586427137624
LlamaGen,imagenet_sketch,ImageNet-Sketch,147,861,395,0.88277687116835,218.6745221073203,149.6104605439822,0.6841696010226418,0.02734375,0.3125,0.009291521486643438,0.017721518987341773,0.28515625,0.008429997500698335
LlamaGen,imagenet_sketch,ImageNet-Sketch,148,865,1079,0.6192588941805461,216.83962059181042,208.00358735242241,0.9592508361005603,0.0390625,0.04296875,0.010404624277456647,0.013901760889712697,0.00390625,0.0034971366122560493
LlamaGen,imagenet_sketch,ImageNet-Sketch,149,758,359,0.9808909239238283,206.74084345492392,118.93901848199732,0.5753048913526844,0.078125,0.34375,0.014511873350923483,0.07242339832869081,0.265625,0.05791152497776733
LlamaGen,imagenet_sketch,ImageNet-Sketch,151,834,506,0.7930730514402706,213.06274066384745,171.70235776426262,0.8058769789090445,0.046875,0.1875,0.01079136690647482,0.019762845849802372,0.140625,0.008971478943327551
LlamaGen,imagenet_sketch,ImageNet-Sketch,153,699,498,0.8249478601099678,210.03120608673248,178.4646885226343,0.8497055835071348,0.0625,0.1796875,0.012875536480686695,0.01606425702811245,0.1171875,0.003188720547425753
LlamaGen,imagenet_sketch,ImageNet-Sketch,154,879,355,0.8159976926404845,212.03509926885422,147.62475444315896,0.6962279120400493,0.0390625,0.3203125,0.013651877133105802,0.02535211267605634,0.28125,0.011700235542950537
LlamaGen,imagenet_sketch,ImageNet-Sketch,156,741,1453,0.5957890650178839,209.14799290205556,218.016254545982,1.0424018491445886,0.0703125,0.0234375,0.010796221322537112,0.011011699931176875,-0.046875,0.00021547860863976344
LlamaGen,imagenet_sketch,ImageNet-Sketch,157,710,535,0.7541924443859418,208.3185722828314,168.7908673123905,0.8102535720301757,0.07421875,0.19140625,0.011267605633802818,0.03177570093457944,0.1171875,0.020508095300776623
LlamaGen,imagenet_sketch,ImageNet-Sketch,158,778,1462,0.7110659412925211,216.13428639684645,186.63013010606988,0.8634915506343881,0.046875,0.015625,0.010282776349614395,0.04856361149110807,-0.03125,0.03828083514149368
LlamaGen,imagenet_sketch,ImageNet-Sketch,160,955,407,0.8596318355480659,227.6627209714563,155.62218472823255,0.6835646348430668,0.0078125,0.26953125,0.010471204188481676,0.019656019656019656,0.26171875,0.00918481546753798
LlamaGen,imagenet_sketch,ImageNet-Sketch,161,739,531,0.7704614318224098,210.57273068168507,171.89859184724983,0.8163383325597963,0.0703125,0.2109375,0.010825439783491205,0.015065913370998116,0.140625,0.004240473587506911
LlamaGen,imagenet_sketch,ImageNet-Sketch,165,944,584,0.771534710935686,215.3623025513301,188.81910874395592,0.8767509750177945,0.03515625,0.15234375,0.011652542372881356,0.011986301369863013,0.1171875,0.0003337589969816569
LlamaGen,imagenet_sketch,ImageNet-Sketch,166,861,908,0.694167728335559,212.93166678194126,193.5631659343187,0.9090388896102644,0.046875,0.09765625,0.011614401858304297,0.013215859030837005,0.05078125,0.0016014571725327074
LlamaGen,imagenet_sketch,ImageNet-Sketch,172,875,674,0.7026468842729969,213.30056093371425,190.56317462560042,0.8934021260488867,0.03125,0.12890625,0.011428571428571429,0.01483679525222552,0.09765625,0.0034082238236540913
LlamaGen,imagenet_sketch,ImageNet-Sketch,173,809,1450,0.6087856442606878,213.51086163416906,217.2836444755353,1.0176702150536518,0.04296875,0.0234375,0.011124845488257108,0.011034482758620689,-0.01953125,-9.036272963641907e-05
LlamaGen,imagenet_sketch,ImageNet-Sketch,174,638,870,0.7264367816091954,206.35393914381632,193.35851972250205,0.9370236426053528,0.08984375,0.07421875,0.0109717868338558,0.027586206896551724,-0.015625,0.016614420062695923
LlamaGen,imagenet_sketch,ImageNet-Sketch,177,775,301,0.9773186153681277,211.752017226325,126.09156174883309,0.5954680545690565,0.05859375,0.421875,0.01032258064516129,0.023255813953488372,0.36328125,0.012933233308327081
LlamaGen,imagenet_sketch,ImageNet-Sketch,178,734,1008,0.6825829332641322,211.6910204627198,200.3683981937214,0.9465134503851457,0.05078125,0.0703125,0.010899182561307902,0.012896825396825396,0.01953125,0.0019976428355174946
LlamaGen,imagenet_sketch,ImageNet-Sketch,179,729,441,0.8214775622183029,217.07073834054702,159.01590305298976,0.732553379919503,0.05078125,0.265625,0.010973936899862825,0.02040816326530612,0.21484375,0.009434226365443296
LlamaGen,imagenet_sketch,ImageNet-Sketch,181,822,302,0.8792156104477853,221.28893929462916,142.8506349203964,0.6455389744093888,0.03515625,0.35546875,0.010948905109489052,0.023178807947019868,0.3203125,0.012229902837530816
LlamaGen,imagenet_sketch,ImageNet-Sketch,182,833,699,0.7579478143188605,213.1201654699177,185.77514257879213,0.8716919967154146,0.046875,0.1171875,0.012004801920768308,0.015736766809728183,0.0703125,0.0037319648889598753
LlamaGen,imagenet_sketch,ImageNet-Sketch,183,782,482,0.773514024047288,216.6220989506949,171.1064140460657,0.7898843879497772,0.03125,0.2109375,0.01278772378516624,0.014522821576763486,0.1796875,0.0017350977915972458
LlamaGen,imagenet_sketch,ImageNet-Sketch,184,819,1658,0.6410506796514034,213.1478907793001,212.4445016810444,0.9966999950331011,0.046875,0.015625,0.01221001221001221,0.014475271411338963,-0.03125,0.0022652592013267525
LlamaGen,imagenet_sketch,ImageNet-Sketch,185,779,2391,0.515072299900837,207.95355884247965,228.0080470260892,1.0964373406025736,0.0546875,0.0078125,0.011553273427471117,0.009619406106231703,-0.046875,-0.0019338673212394141
LlamaGen,imagenet_sketch,ImageNet-Sketch,186,729,3119,0.5436611132881305,208.42473664149284,226.7127460470675,1.0877439487282716,0.06640625,0.0,0.012345679012345678,0.009939083039435716,-0.06640625,-0.002406595972909962
LlamaGen,imagenet_sketch,ImageNet-Sketch,188,757,477,0.7082132105935102,209.00758823888464,180.3618026665422,0.8629438011618897,0.05859375,0.1953125,0.011889035667107,0.016771488469601678,0.13671875,0.004882452802494677
LlamaGen,imagenet_sketch,ImageNet-Sketch,189,715,405,0.7910558577225244,208.2784384617516,153.26468400148926,0.735864380074248,0.05859375,0.28125,0.012587412587412588,0.027160493827160494,0.22265625,0.014573081239747905
LlamaGen,imagenet_sketch,ImageNet-Sketch,190,866,335,0.7803109165488953,213.19781534709813,146.2789588143962,0.6861184697237435,0.046875,0.33203125,0.011547344110854504,0.020895522388059702,0.28515625,0.009348178277205198
LlamaGen,imagenet_sketch,ImageNet-Sketch,192,856,392,0.8669177951554453,217.89350675096136,154.79362016630495,0.7104095136860795,0.02734375,0.3046875,0.012850467289719626,0.017857142857142856,0.27734375,0.00500667556742323
LlamaGen,imagenet_sketch,ImageNet-Sketch,193,866,1185,0.7550793697196481,212.5691176182747,159.96165706159772,0.7525159762334438,0.0390625,0.046875,0.011547344110854504,0.10379746835443038,0.0078125,0.09225012424357587
LlamaGen,imagenet_sketch,ImageNet-Sketch,194,765,1391,0.6154748311977559,212.3428614597178,212.962339319163,1.0029173472335575,0.05078125,0.03515625,0.01437908496732026,0.012940330697340043,-0.015625,-0.0014387542699802174
LlamaGen,imagenet_sketch,ImageNet-Sketch,196,737,979,0.6555577576875581,208.03959894627326,206.82036015204895,0.9941393907679125,0.0625,0.0625,0.010854816824966078,0.015321756894790603,0.0,0.0044669400698245255
LlamaGen,imagenet_sketch,ImageNet-Sketch,197,737,1307,0.8358084378137136,209.25672714057632,129.6817275401607,0.6197254889351393,0.07421875,0.03515625,0.010854816824966078,0.14460596786534047,-0.0390625,0.13375115104037438
LlamaGen,imagenet_sketch,ImageNet-Sketch,198,753,612,0.7383537744447048,206.4732979537219,186.34067849446095,0.9024928663474276,0.05859375,0.15625,0.010624169986719787,0.014705882352941176,0.09765625,0.0040817123662213895
LlamaGen,imagenet_sketch,ImageNet-Sketch,199,1067,8033,0.524865856178316,210.94772779857337,222.5329080475956,1.054919673086427,0.0390625,0.0,0.014058106841611996,0.016432217104444168,-0.0390625,0.0023741102628321714
